제목,주최사,url,장소,장르,시작일,종료일,등록일
김원혜 귀국 바이올린 독주회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=16008,IBK챔버홀,클래식,2013-07-10,2013-07-10,2012-06-28
제3회연천DMZ국제음악제 성공개최 염원콘서트-피아노 임동혁,"연천군, DMZ국제음악제 조직위원회",https://www.sac.or.kr/site/main/show/show_view?SN=16630,콘서트홀,클래식,2013-07-10,2013-07-10,2012-09-07
함정원 피아노 독주회,"(주)음연, 월간 피아노음악",https://www.sac.or.kr/site/main/show/show_view?SN=16030,리사이틀홀,클래식,2013-07-09,2013-07-09,2012-06-29
성악예술학회 제 7회 정기연주회,영음예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=16532,IBK챔버홀,성악,2013-07-09,2013-07-09,2012-09-07
제16회 신사임당.이율곡서예대전,대한주부클럽연합회,https://www.sac.or.kr/site/main/show/show_view?SN=15506,서울서예박물관,전시,2013-07-09,2013-07-15,2012-04-12
"광부,간호사,간호조무사 파독 50주년 기념 음악회","프라임필하모닉오케스트라, 국민일보",https://www.sac.or.kr/site/main/show/show_view?SN=16974,콘서트홀,클래식,2013-07-09,2013-07-09,2013-01-18
숭실솔로이스츠 제3회 정기연주회,뮤직플러스,https://www.sac.or.kr/site/main/show/show_view?SN=16642,콘서트홀,합창,2013-07-09,2013-07-09,2012-09-07
한국·핀란드 수교 40주년 기념 헬싱키 필하모닉 오케스트라 내,(주)컬쳐뷰,https://www.sac.or.kr/site/main/show/show_view?SN=15784,콘서트홀,교향곡,2013-07-09,2013-07-09,2012-06-29
씨밀레앙상블 정기연주회,뮤직클레프,https://www.sac.or.kr/site/main/show/show_view?SN=14408,IBK챔버홀,클래식,2013-07-09,2013-07-09,2012-03-30
박주영 바이올린 독주회,예인예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=16006,IBK챔버홀,클래식,2013-07-08,2013-07-08,2012-06-29
박세나 바이올린독주회,가온누리예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=16028,리사이틀홀,독주,2013-07-08,2013-07-08,2012-06-29
The Mens Choir 남성합창단 정기연주회,The Men`s Choir,https://www.sac.or.kr/site/main/show/show_view?SN=15782,콘서트홀,합창,2013-07-08,2013-07-08,2012-06-29
강정은 귀국 피아노 독주회,(주)마스트미디어,https://www.sac.or.kr/site/main/show/show_view?SN=18196,리사이틀홀,클래식,2013-07-08,2013-07-08,2013-04-05
김트리오 창단연주회,예인예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=19128,IBK챔버홀,실내악,2013-07-07,2013-07-07,2013-05-10
Quartet atis 정기연주회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=16322,리사이틀홀,클래식,2013-07-07,2013-07-07,2012-06-27
브라질뮤직페스티벌,더스톰프,https://www.sac.or.kr/site/main/show/show_view?SN=15780,콘서트홀,콘서트,2013-07-07,2013-07-07,2012-06-29
서울튜티챔버오케스트라 창단 25주년 기념음악회,무직클람머,https://www.sac.or.kr/site/main/show/show_view?SN=17114,IBK챔버홀,클래식,2013-07-07,2013-07-07,2013-02-07
김영한 피아노 독주회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=19144,리사이틀홀,클래식,2013-07-06,2013-07-06,2013-05-10
뮤지컬 <해를 품은 달> - 서울,"(주)쇼플레이, (주)이다엔터테인먼트",https://www.sac.or.kr/site/main/show/show_view?SN=16724,CJ 토월극장,뮤지컬,2013-07-06,2013-07-31,2012-09-27
김영미 플루트 독주회,예인예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=16026,리사이틀홀,독주,2013-07-06,2013-07-06,2012-06-28
제31회 서울대OB합창단 정기연주회,"서울대OB합창단, 예인예술기획",https://www.sac.or.kr/site/main/show/show_view?SN=18084,콘서트홀,클래식,2013-07-06,2013-07-06,2013-03-07
서울필하모닉 창단22주년 기념 제189회 정기연주회,서울필하모닉,https://www.sac.or.kr/site/main/show/show_view?SN=18082,콘서트홀,클래식,2013-07-06,2013-07-06,2013-03-06
오성택 피아노 독주회,네오클래식매니지먼트,https://www.sac.or.kr/site/main/show/show_view?SN=16024,리사이틀홀,독주,2013-07-06,2013-07-06,2012-06-27
유니버설발레단 <오네긴>,유니버설발레단(유니버설문화재단),https://www.sac.or.kr/site/main/show/show_view?SN=14154,오페라극장,발레,2013-07-06,2013-07-13,2012-02-29
명성황후展,한국미술의빛,https://www.sac.or.kr/site/main/show/show_view?SN=16790,한가람디자인미술관,전시,2013-07-06,2013-08-29,2012-11-10
2013 예술의전당 청소년 음악회 (7월),예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13584,콘서트홀,뮤지컬,2013-07-06,2013-07-06,2012-03-15
(사)서울오케스트라 공감 콘서트,(사)서울오케스트라,https://www.sac.or.kr/site/main/show/show_view?SN=17112,IBK챔버홀,클래식,2013-07-06,2013-07-06,2013-02-07
"손 숙 연극 50주년 창작 공연-안녕, 마이 버터플라이",(주)플래너코리아,https://www.sac.or.kr/site/main/show/show_view?SN=17034,자유소극장,연극,2013-07-05,2013-07-28,2013-01-02
한문경의 퍼커션 [이성과 열정],(주)오푸스,https://www.sac.or.kr/site/main/show/show_view?SN=16002,IBK챔버홀,독주,2013-07-05,2013-07-05,2012-06-29
에른스트 놀팅 하우프 피아노 리사이틀,(주)마스트미디어,https://www.sac.or.kr/site/main/show/show_view?SN=16022,리사이틀홀,독주,2013-07-05,2013-07-05,2012-06-29
홀드 서울시향,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13886,콘서트홀,뮤지컬,2013-07-05,2013-07-05,2012-03-15
카사티오 콰르텟 정기연주회,예인예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=17154,리사이틀홀,클래식,2013-07-05,2013-07-05,2013-02-07
러시안 나이트,(재)서울시립교향악단,https://www.sac.or.kr/site/main/show/show_view?SN=15058,콘서트홀,클래식,2013-07-05,2013-07-05,2012-05-15
전당홀드,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=14022,IBK챔버홀,뮤지컬,2013-07-04,2013-07-04,2012-03-15
이홍경 비올라독주회,인터뮤직,https://www.sac.or.kr/site/main/show/show_view?SN=16020,리사이틀홀,클래식,2013-07-04,2013-07-04,2012-06-27
KBS교향악단 제671회 정기연주회,(재)KBS 교향악단,https://www.sac.or.kr/site/main/show/show_view?SN=16748,콘서트홀,클래식,2013-07-04,2013-07-04,2012-11-15
KBS홀드,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=15436,콘서트홀,뮤지컬,2013-07-04,2013-07-04,2012-06-19
제10회 대한민국 서각대전 및 초대작가전,한국서각협회,https://www.sac.or.kr/site/main/show/show_view?SN=15502,서울서예박물관,전시,2013-07-03,2013-07-08,2012-04-30
최민경 피아노 독주회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=16018,리사이틀홀,독주,2013-07-03,2013-07-03,2012-06-29
홀드 로열 필하모닉 오케스트라_크레디아(예비 이동가능),예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13884,콘서트홀,뮤지컬,2013-07-03,2013-07-03,2012-03-15
한국오라토리오싱어즈 제30회 정기연주회,세실예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=16972,콘서트홀,합창,2013-07-03,2013-07-03,2013-01-18
송화은 바이올린 독주회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=16000,IBK챔버홀,클래식,2013-07-03,2013-07-03,2012-06-29
"다시부는바람(국제현대미술제,9개국)",세계미술교류협회,https://www.sac.or.kr/site/main/show/show_view?SN=15538,한가람미술관,전시,2013-07-03,2013-07-10,2012-04-25
아르누보 클라리넷 앙상블 정기연주회,(주)프로아트매니지먼트,https://www.sac.or.kr/site/main/show/show_view?SN=16606,리사이틀홀,실내악,2013-07-02,2013-07-02,2012-09-07
당시만화전,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=14116,서울서예박물관,전시,2013-07-02,2013-07-28,2012-03-22
임현정과 함께 하는 베토벤,서울예술기획(주),https://www.sac.or.kr/site/main/show/show_view?SN=15778,콘서트홀,독주,2013-07-02,2013-07-02,2012-06-29
홀드 로열 필하모닉 오케스트라_크레디아(예비 이동가능),예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13882,콘서트홀,뮤지컬,2013-07-02,2013-07-02,2012-03-15
런던 첼로 오케스트라 내한공연 (7.2),(재)CBS,https://www.sac.or.kr/site/main/show/show_view?SN=18080,콘서트홀,클래식,2013-07-02,2013-07-02,2013-03-08
시선의온도(The temperature of gaze),조용준,https://www.sac.or.kr/site/main/show/show_view?SN=17174,한가람미술관,전시,2013-07-02,2013-07-08,2013-02-12
제2회 목관5중주 M 정기연주회,예인예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=16016,리사이틀홀,실내악,2013-07-02,2013-07-02,2012-06-28
전자음악과 함께하는 피아노 앙상블,The Pianissimo 음악예술학,https://www.sac.or.kr/site/main/show/show_view?SN=16346,IBK챔버홀,실내악,2013-07-02,2013-07-02,2012-06-29
소프라노 고미현 독창회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=15998,IBK챔버홀,클래식,2013-07-01,2013-07-01,2012-06-26
런던 첼로 오케스트라 내한공연 (7.1),(재)CBS,https://www.sac.or.kr/site/main/show/show_view?SN=15776,콘서트홀,클래식,2013-07-01,2013-07-01,2012-06-29
정희진 피아노 독주회,예인예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=16014,리사이틀홀,클래식,2013-07-01,2013-07-01,2012-06-28
신영숙 첼로 독주회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=15282,IBK챔버홀,클래식,2013-06-30,2013-06-30,2012-05-18
홀드 로열 필하모닉 오케스트라_크레디아,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13880,콘서트홀,뮤지컬,2013-06-30,2013-06-30,2012-03-15
양경아 바이올린 독주회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=14866,리사이틀홀,클래식,2013-06-30,2013-06-30,2012-03-27
로열 필하모닉 오케스트라 & 샤를 뒤투아 (6/30),크레디아,https://www.sac.or.kr/site/main/show/show_view?SN=15006,콘서트홀,교향곡,2013-06-30,2013-06-30,2012-05-15
Seoul Horn Club June Concert - 서울 호른 클럽,음악세계 KMS공연기획,https://www.sac.or.kr/site/main/show/show_view?SN=17110,IBK챔버홀,실내악,2013-06-30,2013-06-30,2013-02-07
홀드 로열 필하모닉 오케스트라_크레디아,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13878,콘서트홀,뮤지컬,2013-06-29,2013-06-29,2012-03-15
코리아필하모니 오케스트라 정기연주회,(사)코리아필하모닉,https://www.sac.or.kr/site/main/show/show_view?SN=14400,IBK챔버홀,교향곡,2013-06-29,2013-06-29,2012-03-30
한옥미 작곡 발표회,(주)부암아트,https://www.sac.or.kr/site/main/show/show_view?SN=14860,리사이틀홀,클래식,2013-06-29,2013-06-29,2012-03-30
예가 콘서트 시리즈1 <바로크시대 음악>,(주)프로아트매니지먼트,https://www.sac.or.kr/site/main/show/show_view?SN=17218,IBK챔버홀,실내악,2013-06-29,2013-06-29,2013-02-08
로열 필하모닉 오케스트라 & 샤를 뒤투아 (6/29),크레디아,https://www.sac.or.kr/site/main/show/show_view?SN=15008,콘서트홀,교향곡,2013-06-29,2013-06-29,2012-05-15
장소현 피아노 독주회,(주)부암아트,https://www.sac.or.kr/site/main/show/show_view?SN=14804,리사이틀홀,클래식,2013-06-29,2013-06-29,2012-03-30
마홀라 컴퍼니 프르프 굳 초이스,마홀라 컴퍼니,https://www.sac.or.kr/site/main/show/show_view?SN=18226,자유소극장,무용,2013-06-29,2013-06-30,2013-04-05
"재즈의 전설,  K-POP을 연주하다.",(주)뮤직잇셀프,https://www.sac.or.kr/site/main/show/show_view?SN=16758,CJ 토월극장,재즈,2013-06-28,2013-06-28,2012-10-04
국립현대무용단 예술감독 2013 신작 <개와 그림자>,재단법인국립현대무용단,https://www.sac.or.kr/site/main/show/show_view?SN=16900,CJ 토월극장,무용,2013-06-28,2013-06-30,2012-12-12
Great Composer Series-Tchaikovsky (6월),예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13876,콘서트홀,클래식,2013-06-28,2013-06-28,2012-03-15
최영미 피아노 독주회,(주)음연,https://www.sac.or.kr/site/main/show/show_view?SN=14398,IBK챔버홀,클래식,2013-06-28,2013-06-28,2012-03-30
텔미온어선데이,설앤컴퍼니,https://www.sac.or.kr/site/main/show/show_view?SN=14194,자유소극장,뮤지컬,2013-06-28,2013-07-27,2012-01-12
노경연 피아노 독주회,(주)음연,https://www.sac.or.kr/site/main/show/show_view?SN=14802,리사이틀홀,독주,2013-06-28,2013-06-28,2012-03-30
국립발레단 <차이콥스키:삶과 죽음의 미스터리>,(재)국립발레단,https://www.sac.or.kr/site/main/show/show_view?SN=13322,오페라극장,발레,2013-06-28,2013-06-30,2012-02-24
이교은 플루트 리사이틀,영앤잎섬(주),https://www.sac.or.kr/site/main/show/show_view?SN=14800,리사이틀홀,독주,2013-06-27,2013-06-27,2012-03-30
홀드 국립합창단,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=14018,IBK챔버홀,뮤지컬,2013-06-27,2013-06-27,2012-03-15
2013 대학 오케스트라 축제 - 크누아 심포니,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13516,콘서트홀,교향곡,2013-06-27,2013-06-27,2012-03-15
국립합창단 데뷔콘서트Ⅸ,(재)국립합창단,https://www.sac.or.kr/site/main/show/show_view?SN=15090,IBK챔버홀,합창,2013-06-27,2013-06-27,2012-05-15
2013 대학 오케스트라 축제 - 경희대학교,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13620,콘서트홀,교향곡,2013-06-26,2013-06-26,2012-03-15
제3회 앙상블 파르템 정기연주회,예인예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=14396,IBK챔버홀,클래식,2013-06-26,2013-06-26,2012-03-25
김용원 바순 리사이틀 <김용원의 바순 여행 1>,브라움,https://www.sac.or.kr/site/main/show/show_view?SN=14798,리사이틀홀,독주,2013-06-26,2013-06-26,2012-03-29
여자들의 화 요일,내오전-나그대로,https://www.sac.or.kr/site/main/show/show_view?SN=17172,한가람미술관,전시,2013-06-25,2013-07-01,2013-02-12
"오지현, 안드레 보아이나인 피아노 듀오 연주회",지음기획,https://www.sac.or.kr/site/main/show/show_view?SN=14796,리사이틀홀,실내악,2013-06-25,2013-06-25,2012-03-30
열두번째 바흐전곡시리즈-홍혜도 피아노 독주회,홍혜도,https://www.sac.or.kr/site/main/show/show_view?SN=15280,IBK챔버홀,클래식,2013-06-25,2013-06-25,2012-05-17
한국미술협회전,(사)한국미술협회,https://www.sac.or.kr/site/main/show/show_view?SN=18126,한가람미술관,전시,2013-06-25,2013-06-30,2013-03-12
2013 대학 오케스트라 축제 - 이화여대,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13618,콘서트홀,교향곡,2013-06-25,2013-06-25,2012-03-15
2013 서경 스트링 오케스트라 콘서트,(주)뮤직앤아트,https://www.sac.or.kr/site/main/show/show_view?SN=19126,IBK챔버홀,클래식,2013-06-24,2013-06-24,2013-05-09
"2013 대한민국발레축제_발레,말러교향곡 제5번 / Work 2-1","대한민국발레축제 조직위원회, 예술의전당",https://www.sac.or.kr/site/main/show/show_view?SN=17540,CJ 토월극장,무용,2013-06-24,2013-06-24,2013-03-13
2013 대학 오케스트라 축제 - 숙명여대,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13572,콘서트홀,교향곡,2013-06-24,2013-06-24,2012-03-15
비루투오조 트롬본 콰르텟 정기연주회,위드엔터테인먼트,https://www.sac.or.kr/site/main/show/show_view?SN=18182,IBK챔버홀,실내악,2013-06-24,2013-06-24,2013-04-05
이자흔 바이올린 독주회,(주)음연,https://www.sac.or.kr/site/main/show/show_view?SN=15278,IBK챔버홀,독주,2013-06-24,2013-06-24,2012-05-18
박재린 김정수 듀오 리사이틀,"지클레프, 목원대학교 음악대학 음악연구소",https://www.sac.or.kr/site/main/show/show_view?SN=14794,리사이틀홀,실내악,2013-06-24,2013-06-24,2012-03-26
밀레니엄 신포니에타 제14회 정기연주회,밀레니엄 신포니에타,https://www.sac.or.kr/site/main/show/show_view?SN=14394,IBK챔버홀,클래식,2013-06-23,2013-06-23,2012-03-30
앙상블 소아베 정기연주회 - 변신,앙상블 소아베,https://www.sac.or.kr/site/main/show/show_view?SN=14770,리사이틀홀,실내악,2013-06-23,2013-06-23,2012-03-26
제21회대한민국서예전람회,사단법인한국서가협회,https://www.sac.or.kr/site/main/show/show_view?SN=15498,서울서예박물관,전시,2013-06-23,2013-06-30,2012-04-05
2013 대학 오케스트라 축제 - 한양대학교,예술의전당,https://www.sac.or.kr/site/main/show/show_view?SN=13578,콘서트홀,교향곡,2013-06-23,2013-06-23,2012-03-15
이지석 호른 독주회,예인예술기획,https://www.sac.or.kr/site/main/show/show_view?SN=19142,리사이틀홀,클래식,2013-06-23,2013-06-23,2013-05-10
윤희정 하프 독주회,지클레프,https://www.sac.or.kr/site/main/show/show_view?SN=14792,리사이틀홀,독주,2013-06-23,2013-06-23,2012-03-27
